endstationlatitude,endstationlongitude,endstationid,endstationname
40.78524672,-73.97667321,3171.0,Amsterdam Ave & W 82 St
40.785785100000005,-73.957481,3292.0,5 Ave & E 93 St
40.7859201,-73.94860294,3309.0,E 97 St & 3 Ave
40.786258600000004,-73.94552579,3338.0,2 Ave & E 99 St
40.7867947,-73.977112,3177.0,W 84 St & Broadway
40.7869946,-73.94164802,3351.0,E 102 St & 1 Ave
40.78720869,-73.98128127,3169.0,Riverside Dr & W 82 St
40.787285198609524,-73.95012259483337,3642.0,E 98 St & Lexington Ave
40.787721399999995,-73.94728331,3327.0,3 Ave & E 100 St
40.787801,-73.953559,3336.0,E 97 St & Madison Ave
40.788129999999995,-73.95206,3299.0,E 98 St & Park Ave
40.7882213,-73.97041561,3283.0,W 89 St & Columbus Ave
40.78839,-73.9747,3285.0,W 87 St  & Amsterdam Ave
40.78839,-73.9747,3285.0,W 87 St & Amsterdam Ave
40.789210499999996,-73.94370784,3425.0,2 Ave  & E 104 St
40.789210499999996,-73.94370784,3425.0,2 Ave & E 104 St
40.7892529,-73.93956237,3391.0,E 106 St & 1 Ave
40.78948541553215,-73.9524292945862,3345.0,Madison Ave & E 99 St
40.7898175,-73.94296109,3385.0,2 Ave & E 105 St
40.79017948095081,-73.97288918495178,3289.0,W 90 St & Amsterdam Ave
40.790254173304184,-73.97718340158461,3434.0,W 88 St & West End Ave
40.790261,-73.977131,3287.0,W 87 St & West End Ave
40.790305100000005,-73.94755757,3379.0,E 103 St & Lexington Ave
40.7904828,-73.95033068,3363.0,E 102 St & Park Ave
40.791270000000004,-73.964839,3295.0,Central Park W & W 96 St
40.791811715010965,-73.9786022901535,3445.0,Riverside Dr & W 89 St
40.7919557,-73.968087,3301.0,Columbus Ave & W 95 St
40.791976,-73.945993,3424.0,E 106 St & Lexington Ave
40.7921,-73.9739,3293.0,W 92 St & Broadway
40.792255299999994,-73.95249933,3367.0,5 Ave & E 103 St
40.7923272,-73.9383,3496.0,1 Ave & E 110 St
40.793134809866636,-73.97700369358063,3437.0,Riverside Dr & W 91 St
40.79329668,-73.9432083,3390.0,E 109 St & 3 Ave
40.7933718,-73.97685115,3291.0,Riverside Dr & W 91 St
40.793393,-73.96355559999999,3320.0,Central Park West & W 100 St
40.79343370000001,-73.94945003,3387.0,E 106 St & Madison Ave
40.7937704,-73.971888,3314.0,W 95 St & Broadway
40.794066608185524,-73.96286845207214,3320.0,Central Park West & W 100 St
40.7941654,-73.974124,3307.0,West End Ave & W 94 St
40.79456629999999,-73.9362541,3495.0,E 114 St & 1 Ave
40.794987899999995,-73.9333349,3497.0,Pleasant Ave & E 116 St
40.795,-73.9645,3328.0,W 100 St & Manhattan Ave
40.795346,-73.96186,3341.0,Central Park West & W 102 St
40.79541210000001,-73.9441232,3502.0,Lexington Ave & E 111 St
40.795508,-73.94160600000001,3551.0,3 Ave & E 112 St
40.796153499999996,-73.94782145,3400.0,E 110 St & Madison Ave
40.796879,-73.93726099999999,3490.0,E 116 St & 2 Ave
40.7969347,-73.9643412291,3302.0,Columbus Ave & W 103 St
40.797372100000004,-73.97041192,3350.0,W 100 St & Broadway
40.797470000000004,-73.93504,3491.0,E 118 St & 1 Ave
40.7974772,-73.9311847,3498.0,Pleasant Ave & E 120 St
40.797911,-73.9423,3494.0,E 115 St & Lexington Ave
40.798185600000004,-73.96059090060001,3323.0,W 106 St & Central Park West
40.7987859,-73.9523,3521.0,Lenox Ave & W 111 St
40.7989445,-73.944846,3500.0,E 115 St & Madison Ave
40.798993700000004,-73.96621737779999,3316.0,W 104 St & Amsterdam Ave
40.798993700000004,-73.96621737779999,3316.0,W 104 St & Amsterdam Ave - 1
40.79904139288298,-73.96649479866028,3689.0,W 104 St & Amsterdam Ave
40.799139000000004,-73.9389152,3493.0,E 118 St & 3 Ave
40.799484,-73.955613,3374.0,Central Park North & Adam Clayton Powell Blvd
40.7997568,-73.9621128676,3343.0,W 107 St & Columbus Ave
40.8005385,-73.9419949,3492.0,E 118 St & Park Ave
40.8006721,-73.9349,3499.0,2 Ave & E 122 St
40.80083629999999,-73.9664492472,3357.0,W 106 St & Amsterdam Ave
40.8011939,-73.9500739,3509.0,Lenox Ave & W 115 St
40.8013066,-73.93981670000001,3506.0,Lexington Ave & E 120 St
40.8013434,-73.97114574390001,3331.0,Riverside Dr & W 104 St
40.801486600000004,-73.9442507,3501.0,E 118 St & Madison Ave
40.801694,-73.957145,3553.0,Frederick Douglass Blvd & W 112 St
40.8021174,-73.9681805305,3366.0,West End Ave & W 107 St
40.802535,-73.9532423,3511.0,Adam Clayton Powell Blvd & W 115 St
40.8025566,-73.9490782,3628.0,Lenox Ave & W 117 St
40.802692,-73.96295,3538.0,W 110 St & Amsterdam Ave
40.802926299999996,-73.9379,3504.0,E 123 St & Lexington Ave
40.80295,-73.942954,3503.0,Madison Ave & E 120 St
40.8038654,-73.95593079999999,3630.0,Frederick Douglass Blvd & W 115 St
40.804038,-73.945925,3535.0,Mt Morris Park W & W 120 St
40.804213,-73.96699104,3383.0,Cathedral Pkwy & Broadway
40.804372,-73.951475,3520.0,Adam Clayton Powell Blvd & W 118 St
40.8045555,-73.93968609999999,3507.0,Park Ave & E 124 St
40.805159,-73.95469200000001,3534.0,Frederick Douglass Blvd & W 117 St
40.805726,-73.936322,3505.0,Lexington Ave & E 127 St
40.805973,-73.964928,3552.0,W 113 St & Broadway
40.8067581,-73.9607082,3539.0,W 116 St & Amsterdam Ave
40.806979999999996,-73.94174699999999,3527.0,5 Ave & E 126 St
40.807559999999995,-73.93918199999999,3622.0,E 128 St & Madison Ave
40.8078316,-73.949373,3510.0,Adam Clayton Powell Blvd & W 123 St
40.8082,-73.9641,3536.0,W 116 St & Broadway
40.808442,-73.94520870000001,3518.0,Lenox Ave & W 126 St
40.8086249,-73.9596214,3542.0,Amsterdam Ave & W 119 St
40.809495347779475,-73.94776493310928,3629.0,Adam Clayton Powell Blvd & W 126 St
40.809725,-73.953149,3508.0,St Nicholas Ave & Manhattan Ave
40.81,-73.9551508,3540.0,Morningside Ave & W 123 St
40.81028506306003,-73.95736455917357,3543.0,Morningside Dr & Amsterdam Ave
40.8107922,-73.9430681,3529.0,Lenox Ave & W 130 St
40.8109494,-73.9634,3623.0,W 120 St & Claremont Ave
40.8114323,-73.95187759999999,3533.0,St. Nicholas Ave & W 126 St
40.8120562,-73.9612547,3545.0,Broadway & W 122 St
40.8125511,-73.9492286,3531.0,Frederick Douglass Blvd & W 129 St
40.813358,-73.956461,3541.0,Amsterdam Ave & W 125 St
40.81413,-73.953005,3550.0,Convent Ave & W 129 St
40.8143256,-73.9590255,3547.0,Broadway & Moylan Pl
40.81439443791581,-73.95324736833571,3649.0,W 129 St & Convent Ave
40.880920555238774,-73.89660179615021,3036.0,8D OPS 01
45.50585063876722,-73.56910943984984,3650.0,8D Mobile 01
45.506264191001186,-73.56890559196472,3650.0,8D Mobile 01
45.506364054011385,-73.5694634914398,3488.0,8D QC Station 01
